"Actual","Predicted"
4.527,2.11047426626838
3.676,2.14612824819084
1.329,2.46480676157433
2.426,2.5008814684266
4.68,2.81485058912586
0,2.47456617906244
3.025,2.40157606344674
4.799,2.38107830108017
2.736,2.60640276466028
0,2.65055813091502
2.161,2.64026832360859
2.944,2.54490019770732
4.868,2.60880990005064
1.538,2.28243734370289
0,2.49744981388188
2.302,2.44103318885779
3.371,2.46141321787448
2.711,2.25667610816367
2.043,2.46401392616902
2.074,2.69352343123913
0,2.11605318938147
3.131,2.74626711637532
0,0.941615645063488
2.609,2.63286654092671
3.28,2.41355070815221
0,2.16493465460147
4.015,2.55103322118476
4.478,2.42022724708539
2.864,2.4000223572183
2.809,2.53424108887469
0,2.37744668064097
4.511,2.42612063129853
0,2.47023960411289
3.23,2.52019842641119
4.1,2.25472226806322
4.749,2.84497661553747
0,2.05781334671867
2.893,2.21903064667231
4.682,3.24812154830673
2.682,2.53673447530157
0,1.73388376491127
2.008,2.55143222985337
4.237,2.40871590477077
4.931,1.62610711032364
0,2.62162002488282
1.401,2.44614302864313
0,1.96691766583058
0,2.69934823264275
2.806,2.69606975104868
2.13,1.75085703046939
4.948,2.36393231602908
1.784,2.74931232502108
0,2.63297850083176
4.746,2.21418038108124
1.443,2.27406206593306
2.761,2.87954369940325
3.095,2.27849814428085
3.291,2.67302737261486
4.266,2.64076289124859
4.092,2.51632186792204
4.871,2.46591298415456
3.727,2.57832924937372
0,2.20140119790124
2.285,2.48933461396094
3.558,1.86516973562608
1.331,1.96894168128586
4.503,2.22344077776449
2.793,2.75409921700608
1.906,1.94391967572142
4.361,2.69558729220212
3.37,2.03392160905716
0,2.89974348790351
4.883,2.43296986112677
4.139,1.93968908586915
0,2.5375051033468
3.631,2.50129325558549
0,2.39152384878802
2.027,2.00868819724143
2.044,1.02843104697819
4.072,2.23250370252271
2.647,2.16941083515833
1.273,2.68195815980196
3.612,2.52510541013324
0,2.23145879304418
3.385,2.51454871782193
4.871,2.77601730913955
0,2.55713003141524
3.027,2.89010076558473
2.372,2.41926405311282
0,1.94661866539321
3.709,2.68536495585779
4.234,2.48994932736817
3.884,3.11289423003688
0,1.37968757222566
0,2.77978223108278
3.901,2.40721109759786
3.518,2.54998439601905
4.466,2.15099373890639
0,2.4672305524361
0,2.17861574190621
0,2.52287639238394
2.668,2.56416222265947
2.033,2.63147364011123
4.246,2.43243211118148
2.421,1.10494792058985
2.576,1.34395713616029
1.456,1.49969790214999
4.123,2.87565229496893
4.294,2.58877795905702
3.088,2.39754183579377
4.857,2.04690655836394
0,1.96400457116997
1.661,2.56128312869443
3.418,2.68872285571361
0,2.41802854699914
2.679,2.24427593010077
2.001,1.76590543911507
2.693,2.69223235841411
0,2.81923369408265
4.153,2.29076126259885
1.241,2.63561424860474
0,2.17607676582004
4.525,2.12533901592365
0,2.61924274327886
2.917,2.96997288195416
0,2.38804818912436
0,1.86067138522337
0,1.60784316647115
1.996,2.45763752856611
4.875,2.25728686801893
3.796,2.63884753132339
2.038,2.48318948377244
2.841,2.44991548643991
0,1.68187552840016
0,2.59414637946447
2.378,2.66315805495255
3.87,2.44699153896896
0,-2.08683433102503
2.194,2.64517363438338
3.847,1.27430979698013
3.658,2.5612901810105
1.591,2.27325098406764
2.669,1.73697360818098
2.865,2.51449167510267
2.281,2.24601235578668
2.283,2.36678398848105
0,2.25162503318061
0,2.17573078354458
2.996,2.80073578486986
4.514,2.68061903276
3.216,2.47295958796588
1.578,2.45443099794496
2.989,2.55323576172374
2.719,2.51024167048561
4.32,2.12181433909749
4.606,2.38822336022542
4.012,2.86172088680587
4.334,2.64703499677434
4.016,2.50198146862045
2.193,2.65851856591098
1.99,1.86122607157532
2.2,2.41406135939169
2.644,2.48017617890297
4.326,2.50329355462362
