"Actual","Predicted"
2.371,2.46915480937872
0,2.17655696860127
1.855,2.68420816408545
3.651,2.48523588192085
0,1.87663104362204
3.801,2.57556195643021
0,2.17194472334578
1.35,2.05161936911923
4.136,2.55398629787438
4.545,2.21689928838692
1.836,1.62558703003334
2.932,1.83406681444456
1.894,2.54322804045337
1.505,2.33117482436275
0,1.43582115931719
2.26,2.46101513583385
4.97,2.06970480020571
3.417,2.49062420996703
1.932,1.96582046785548
0,2.22805564765773
2.388,2.30985664764466
3.014,2.38301658241294
3,2.24206113574003
2.075,2.39209339320457
4.183,2.28232724832547
2.9,2.43860177343972
3.923,2.44218519727529
3.901,2.61893014669845
3.144,2.46096219116139
0,2.43074941906597
4.276,2.73736407279034
4.857,2.53059121538009
0,2.72899100541443
3.214,2.68230467397078
4.097,1.80753034363413
3.914,2.40795204598676
0,2.52692581042096
1.398,2.44288006028235
3.532,2.62392486447158
3.287,2.70504677942207
2,1.97736228460596
0,1.54654794026396
2.219,2.40970683146579
2.84,2.69472160941073
4.61,2.65608963425617
2.677,2.50945426303065
4.886,2.32409042422444
3.831,2.29782142315825
4.705,2.62984218297266
3.781,2.78494803854037
0,1.65084199067037
3.214,2.49072347913535
4.603,2.78753192797994
3.025,2.30622741453071
3.084,2.80158450006169
0,2.27435075014516
0,2.290132931217
3.347,2.22510227079642
1.236,2.35518563278791
0,2.28810475001903
0,0.457784171280647
0,2.25106713163299
0,1.77066892748981
4.889,2.65953823702413
0.97,2.35219979823279
0,2.52845816413262
2.225,2.68838003761547
0,1.67503123835494
0,2.31641278510093
4.174,3.02719627501325
2.187,2.60063292268692
4.455,2.4760437153235
0,2.2645412253961
1.997,2.80671161404437
4.993,2.8031109978248
2.825,2.42930822692041
3.162,2.77090322626061
4.186,1.94906581916836
3.096,2.55032418570475
4.619,2.44481047812011
2.036,2.46437501459465
4.348,2.1606135142007
4.469,2.09632969026543
3.225,2.61373988024633
2.627,2.55907703039186
0,2.22203367539578
3.193,2.32335102421738
4.422,2.60710702356334
4.352,2.19049470378775
0,2.50695829521616
3.91,2.34228318321121
2.44,2.91951204513792
2.137,2.7209561681476
4.665,2.41709381382108
0,2.64786167730176
3.634,2.78481032511392
4.145,2.66725325338121
0,2.41856238451066
2.701,2.17906707569219
0,2.56304521950588
0,2.18655186552825
1.488,2.43319745036624
1.719,2.35348115667376
0.784,2.36651287166544
4.503,2.61129520673811
1.801,2.38840298812262
3.378,2.660413590767
2.991,2.64657039507861
4.318,1.99331751500123
0,2.51206301643642
0,2.18269552775375
2.158,1.10913254317449
0,2.23732082896665
2.011,2.43486911872718
3.252,2.4240199245762
2.928,2.178340089709
2.163,2.34448038080931
3.168,2.47017875743401
0,1.7818852261562
4.548,2.39495364436421
0,2.47827333832692
4.224,2.64532049107711
4.018,2.48963862518019
2.095,2.7314617861299
0,2.21294705328166
2.542,2.73594294923716
2.381,2.45236115569363
2.818,2.57089942673657
0,0.678697105304523
4.137,2.47774404964194
3.234,2.44926806711375
1.756,2.4829500507062
3.896,2.17276999286629
4.16,2.540994930909
0,1.940155260379
3.677,2.62619053708641
0,1.80670715054671
0,1.69918180158757
0,2.23275247263339
0,1.92087939052441
3.289,2.63128558146839
0,2.40982601300066
0,2.56984766186645
3.385,2.23634354627377
0,1.53612620271856
3.369,2.1613558023012
2.133,2.26232427374584
4.223,2.44795293392597
2.251,2.37833580846512
0,2.70236932477106
1.063,2.3155129629707
0,2.30480729095701
2.143,2.81165369653404
4.47,2.58336882146465
